FORMULARIO,CODIGO_ACCIDENTE,FECHA,CODIGO_VICTIMA,CODIGO_VEHICULO,TIPO_ACTOR,ESTADO,GENERO,EDAD,GRAVEDAD,CLASE_SINIESTRO,DIRECCION,LONGITUD,LATITUD,CODIGO_LOCALIDAD,TOTAL_HERIDOS,TOTAL_MUERTOS,MOD_VEHICULO,CLASE_VEHICULO,SERVICIO_VEHICULO,CODIGO_CAUSA
A001454860,10574838,28/06/22,1,2.0,CICLISTA,HERIDO,MASCULINO,40.0,2,1,AK 68  - DG 53   02,-74.128,4.61,16,1.0,,,13.0,0.0,157
A001303594,10540644,25/05/21,2,1.0,ACOMPANANTE,HERIDO,MASCULINO,25.0,2,1,KR 88 C  - CL 54  S 02,-74.183821213,4.62925733600002,7,3.0,,2019.0,10.0,3.0,139
A001455835,10576123,14/07/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,20.0,2,2,AV AVENIDA CIUDAD DE CALI - CL 85   02,-74.098,4.707,10,3.0,,2023.0,10.0,3.0,139
A001184982,10525735,04/11/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,19.0,2,1,CL 36-KR 23 S 02,0.0,0.0,18,1.0,0.0,2020.0,10.0,3.0,103
A001511682,10579159,23/08/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,26.0,2,1,CL 63 B  - KR 27   02,-74.07207158987,4.65285435846,12,1.0,,2013.0,5.0,2.0,112
A001240404,10532950,10/02/21,2,,PEATON,HERIDO,FEMENINO,24.0,2,1,CL 52 B S- KR 92 A 02,-74.18497071,4.63521344000003,7,2.0,,,,,122
A001342170,10549783,15/09/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,22.0,2,1,TV 73 A  - CL 81 C  02,-74.0896027973978,4.69886578740159,10,3.0,,2020.0,1.0,2.0,157
A001304173,10544737,16/07/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,33.0,2,1,CL 19  - KR 17   02,-74.079071607,4.61087314399998,14,1.0,,2020.0,2.0,2.0,113
A001238227,10537034,30/03/21,1,2.0,CONDUCTOR,HERIDO,MASCULINO,25.0,2,1,CL 48 C S- KR 28  02,-74.132513724,4.58267113300002,6,3.0,,2015.0,2.0,2.0,157
A001347883,10554854,09/11/21,1,2.0,CICLISTA,HERIDO,FEMENINO,33.0,2,1,KR 80 I  - CL 65 D  S 02,-74.1876176599999,4.60822633000004,7,1.0,,,13.0,0.0,127
A001451229,10570887,13/05/22,1,,PEATON,HERIDO,FEMENINO,53.0,2,2,KR 41  - CL 3   02,-74.113,4.613,16,1.0,,,,,104
A001343770,10551082,30/09/21,1,2.0,CONDUCTOR,HERIDO,MASCULINO,22.0,2,1,KR 85  - DG 87 BIS  02,-74.095661451,4.707733426,10,2.0,,1988.0,5.0,3.0,112
A001236980,10531066,22/01/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,20.0,1,2,AV AVENIDA BOYACA - CL 44 C S 02,-74.145020103,4.59701176000004,8,1.0,1.0,2020.0,10.0,3.0,409
A001302295,10544152,11/07/21,21,1.0,PASAJERO,HERIDO,FEMENINO,38.0,2,1,AV AVENIDA PRIMERO DE MAYO - KR 52 B  02,-74.1274101002846,4.60769042901695,16,27.0,,2014.0,2.0,2.0,157
A001183987,10524122,19/10/20,0,2.0,CICLISTA,HERIDO,MASCULINO,22.0,2,1,CL 6-KR 71B 02,0.0,0.0,8,2.0,0.0,,13.0,,127
A001343940,10551357,03/10/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,27.0,2,1,CL 20  - KR 43 A  02,-74.100430763,4.627185166,16,1.0,,2013.0,1.0,2.0,142
A001241415,10534818,05/03/21,1,2.0,CONDUCTOR,ILESO,MASCULINO,48.0,2,1,AV AVENIDA JORGE GAITAN CORTES - CL 58 A S 02,-74.1518039874617,4.58081362417339,19,1.0,,2008.0,1.0,2.0,121
A001448223,10567993,11/04/22,0,1.0,CONDUCTOR,ILESO,FEMENINO,43.0,1,1,AV AVENIDA BOYACA - CL 152 B  02,-74.065381985,4.739810261,11,,1.0,2018.0,1.0,3.0,112
A001238173,10536741,27/03/21,1,2.0,CICLISTA,HERIDO,MASCULINO,57.0,2,1,KR 82 B - CL 53 B S 02,-74.177684716,4.62190003400002,8,1.0,,,13.0,0.0,122
A001512983,10579655,30/08/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,29.0,2,1,KR 69 K  - CL 69   02,-74.093,4.68,10,2.0,,2018.0,10.0,3.0,112
A001342548,10549699,14/09/21,1,2.0,MOTOCICLISTA,ILESO,MASCULINO,21.0,2,1,CL 6  - KR 86   02,-74.156619046,4.64076548999998,8,1.0,,2020.0,10.0,3.0,121
A001239527,10531926,29/01/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,48.0,2,1,CL 3 - KR 24  02,-74.09507386,4.59936630800001,14,1.0,,2008.0,5.0,2.0,112
A001298010,10538295,20/04/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,66.0,2,1,KR 37 - CL 25  02,-74.088114259,4.63011083800001,13,1.0,,2010.0,1.0,3.0,157
A001451402,10571023,16/05/22,1,2.0,MOTOCICLISTA,MUERTO,MASCULINO,40.0,1,1,KR 45  - CL 127   02,-74.054,4.707,1,,1.0,2018.0,10.0,3.0,125
A001300537,10542255,18/06/21,1,2.0,CICLISTA,MUERTO,MASCULINO,21.0,1,1,AV AVENIDA BOYACA - CL 128   02,-74.07656248,4.71528476000003,11,1.0,2.0,,13.0,0.0,157
A001450668,10570417,06/05/22,1,2.0,CICLISTA,MUERTO,MASCULINO,45.0,1,1,AV AVENIDA CARACAS - CL 55  S 02,-74.121,4.547,5,1.0,1.0,,13.0,0.0,106
A001515042,10581889,28/09/22,1,2.0,MOTOCICLISTA,HERIDO,FEMENINO,32.0,2,1,KR 86  - CL 17   02,-74.136,4.659,9,1.0,,2023.0,10.0,3.0,132
A001299351,10540096,20/05/21,1,2.0,CICLISTA,HERIDO,FEMENINO,41.0,2,1,CL 89  - AK 86   02,-74.095428122,4.70935808000002,10,1.0,,,13.0,0.0,112
A001511977,10579423,29/08/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,49.0,1,1,KR 86  - CL 55  S 02,-74.18140523329,4.62215144006,7,1.0,1.0,1954.0,5.0,3.0,121
A001388036,10558626,15/12/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,43.0,2,4,KR 86  - CL 22   02,-74.132238909,4.66813334900002,9,1.0,,2013.0,2.0,2.0,506
A001185418,10525621,01/11/20,1,,PEATON,HERIDO,MASCULINO,52.0,2,2,CL 91-KR 6B SE 02,0.0,0.0,5,1.0,0.0,,,,409
A001240697,10533777,20/02/21,1,,PEATON,HERIDO,MASCULINO,77.0,2,2,KR 99 - CL 155  02,-74.087583393,4.75493457200002,11,2.0,,,,,157
A001512190,10579321,26/08/22,1,2.0,CICLISTA,HERIDO,MASCULINO,57.0,2,1,KR 33  - CL 54 A  S 02,-74.140738563,4.58176554900001,6,1.0,,,13.0,0.0,112
A001513914,10580879,17/09/22,1,2.0,CONDUCTOR,ILESO,MASCULINO,38.0,2,1,KR 9  - CL 153   02,-74.032,4.731,1,1.0,,2015.0,5.0,2.0,103
A001347699,10554534,07/11/21,0,1.0,CONDUCTOR,HERIDO,MASCULINO,30.0,2,2,CL 148  - KR 115   02,-74.10372714,4.75220241900001,11,3.0,,2012.0,1.0,2.0,157
A001455192,10575394,05/07/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,30.0,2,1,KR 68  - CL 35  S 02,-74.131,4.605,16,3.0,,2016.0,10.0,3.0,142
A001386496,10557706,07/12/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,37.0,2,1,CL 69 B  S- KR 78   02,-74.19013494,4.60087543399999,7,1.0,,2015.0,2.0,2.0,103
A001389134,10559491,26/12/21,0,1.0,MOTOCICLISTA,MUERTO,MASCULINO,23.0,1,1,KR 86  - DG 91   02,-74.0937322199999,4.71101445000005,10,,1.0,2017.0,10.0,3.0,139
A001298103,10538289,20/04/21,1,2.0,CONDUCTOR,ILESO,FEMENINO,23.0,2,1,KR 26 G - CL 35 B S 48,-74.12076831,4.58785078099999,18,1.0,,2021.0,1.0,3.0,157
A001233187,10527058,20/11/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,26.0,2,1,CL 66B-KR 58 02,0.0,0.0,12,2.0,0.0,2016.0,10.0,3.0,121
A001452453,10572428,01/06/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,37.0,2,1,AC 80  - KR 68 c  02,-74.08,4.685,10,2.0,,2009.0,1.0,3.0,98
A001183460,10521991,05/10/20,0,2.0,MOTOCICLISTA,ILESO,MASCULINO,36.0,2,1,CL 26-KR 35A S 2,0.0,0.0,8,1.0,0.0,2014.0,10.0,3.0,157
A001305509,10547153,15/08/21,1,2.0,CICLISTA,HERIDO,MASCULINO,31.0,2,1,CL 62 D  S- KR 19 A  02,-74.144157382,4.559273615,19,1.0,,,13.0,0.0,112
A001448552,10568880,23/04/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,43.0,1,1,AV AVENIDA PRIMERO DE MAYO - CL 40  S 02,-74.153,4.617,8,,1.0,2019.0,4.0,2.0,103
A001390167,10560678,14/01/22,1,2.0,CONDUCTOR,HERIDO,MASCULINO,48.0,2,1,CL 65  S- KR 16 C  02,-74.135913546,4.553589859,19,3.0,,2012.0,1.0,2.0,112
A001513638,10580563,12/09/22,2,2.0,ACOMPANANTE,HERIDO,FEMENINO,5.0,2,1,AC 145  - KR 114 D  02,-74.104,4.751,11,3.0,,,13.0,0.0,90
A001395668,10568497,14/04/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,42.0,2,1,KR 18 K  - CL 61  S 02,-74.138,4.556,19,1.0,,2009.0,1.0,2.0,103
A001296708,10537073,03/04/21,1,2.0,MOTOCICLISTA,ILESO,MASCULINO,24.0,2,1,TV 5 E- CL 19 S 50,-74.083731136,4.57014532300002,4,1.0,,2015.0,10.0,3.0,127
A001298832,10538776,27/04/21,0,1.0,MOTOCICLISTA,ILESO,MASCULINO,28.0,2,1,KR 86 - CL 33 S 02,-74.160175469,4.63685976800002,8,1.0,,2019.0,10.0,3.0,157
A001511541,10577735,07/08/22,2,1.0,ACOMPANANTE,HERIDO,FEMENINO,33.0,1,1,CL 13  - KR 39   02,-74.099,4.621,16,1.0,1.0,2007.0,1.0,3.0,157
A001241181,10535028,24/02/21,2,2.0,ACOMPANANTE,HERIDO,FEMENINO,20.0,2,1,CL 19 - KR 28  02,-74.0868785,4.61679354199998,14,2.0,,2017.0,10.0,3.0,157
A001233045,10526625,16/11/20,0,2.0,MOTOCICLISTA,MUERTO,MASCULINO,32.0,1,1,KR 8-CL 2 02,0.0,0.0,3,0.0,1.0,2013.0,10.0,3.0,0
A001302739,10543738,05/07/21,1,2.0,CICLISTA,HERIDO,MASCULINO,25.0,2,1,KR 78 K  - CL 38 C  S 02,-74.154484981,4.62259552299997,8,2.0,,,13.0,0.0,122
A001447488,10567653,05/04/22,0,1.0,CONDUCTOR,HERIDO,MASCULINO,55.0,2,1,KR 63 B  - CL 69   02,-74.091,4.674,10,13.0,,2009.0,2.0,2.0,139
A001392857,10563752,23/02/22,1,2.0,CONDUCTOR,ILESO,MASCULINO,53.0,2,1,KR 81 I  - CL 54 B  S 02,-74.176,4.617,8,2.0,,2008.0,1.0,3.0,112
A001236749,10531443,02/01/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,24.0,2,1,CL 94 - KR 7  02,-74.041382877,4.67483302900001,2,1.0,,2019.0,10.0,3.0,157
A001448504,10568371,15/04/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,27.0,2,1,AV AVENIDA CARACAS - CL 57   02,-74.065450077,4.64414471800001,2,1.0,,2010.0,1.0,3.0,142
A001348500,10555653,30/05/21,1,,PEATON,MUERTO,MASCULINO,71.0,1,2,KR 46 A A - CL 77 A  S 9,-74.168149332,4.57091244400004,19,,1.0,,,,404
A001238795,10531014,19/01/21,1,2.0,CICLISTA,HERIDO,MASCULINO,57.0,2,1,AV AVENIDA CIUDAD DE CALI - CL 71 A 02,-74.106440146,4.694589468,10,1.0,,,13.0,0.0,97
A001300132,10541154,02/06/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,21.0,2,1,AK 30  - CL 62   02,-74.078717312,4.651429114,13,1.0,,2015.0,10.0,3.0,157
A001393910,10565084,08/03/22,2,3.0,MOTOCICLISTA,MUERTO,MASCULINO,27.0,1,1,KR 86  - CL 13 C BIS  02,-74.141,4.655,8,,1.0,2017.0,10.0,3.0,157
A001303830,10541195,01/06/21,1,2.0,CONDUCTOR,ILESO,FEMENINO,45.0,2,1,KR 9  - CL 94 A  32,-74.043136896,4.67692366900002,2,1.0,,2014.0,1.0,3.0,157
A001394312,10565386,10/03/22,1,2.0,CICLISTA,HERIDO,FEMENINO,29.0,2,1,CL 71 A  - KR 82   02,-74.195,4.612,7,1.0,,,13.0,0.0,157
A001345886,10552737,17/10/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,22.0,2,1,KR 4  - CL 37 D  S 02,-74.100328935,4.55987861900002,4,2.0,,2019.0,10.0,3.0,145
A001300213,10542821,16/06/21,1,2.0,CICLISTA,HERIDO,MASCULINO,21.0,2,1,AV AVENIDA BOYACA - AV AVENIDA DE LAS AMERICAS  02,-74.137973548,4.630436609,8,1.0,,,13.0,0.0,112
A001237321,10530882,12/01/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,52.0,2,2,CL 187 - KR 45  02,-74.043886221,4.76485471900003,1,2.0,,2007.0,1.0,2.0,411
A001346838,10553987,31/10/21,5,1.0,PASAJERO,HERIDO,FEMENINO,22.0,2,1,KR 68 A  - CL 37 B  S 02,-74.134826925,4.602166947,8,6.0,,2021.0,1.0,2.0,112
A001450808,10571126,17/05/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,60.0,1,1,AV AVENIDA BOYACA - CL 37  S 02,-74.140223248,4.61387980900003,8,2.0,1.0,2002.0,4.0,2.0,157
A001450389,10570879,12/05/22,1,2.0,CONDUCTOR,HERIDO,MASCULINO,35.0,2,1,KR 7  - CL 65   02,-74.059,4.649,2,2.0,,2020.0,5.0,3.0,145
A001388789,10559249,23/12/21,3,2.0,ACOMPANANTE,HERIDO,MASCULINO,24.0,1,1,AV AVENIDA BOYACA - CL 52 A  S 02,-74.1449483649999,4.58787378100004,6,3.0,1.0,2014.0,10.0,3.0,157
A001395454,10566033,17/03/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,28.0,2,3,KR 30  - CL 80   02,-74.068,4.674,12,1.0,,2020.0,10.0,3.0,306
A001451299,10570985,15/05/22,3,2.0,ACOMPANANTE,HERIDO,FEMENINO,47.0,2,1,KR 10  - CL 36 B  S 02,-74.105,4.565,18,7.0,,2009.0,1.0,3.0,104
A001184042,10533705,28/10/20,2,3.0,CONDUCTOR,ILESO,FEMENINO,43.0,2,1,KR 45 A - CL 57 D 02,-74.145,4.595,6,1.0,,2018.0,5.0,3.0,121
A001304152,10544147,10/07/21,2,3.0,MOTOCICLISTA,HERIDO,MASCULINO,28.0,2,1,KR 26  - CL 48  S 02,-74.130787733,4.58097614299999,6,3.0,,2020.0,10.0,3.0,157
A001341024,10548345,30/08/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,29.0,2,1,CL 13  - KR 79 A  19,-74.132095225,4.653285697,9,1.0,,2021.0,2.0,2.0,93
A001392954,10563423,18/02/22,1,2.0,CICLISTA,HERIDO,MASCULINO,21.0,2,1,KR 19 V  - CL 59 A  S 02,-74.138803039,4.569688696,6,1.0,,,13.0,0.0,121
A001185375,10525908,06/11/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,28.0,2,2,KR 72G-CL 39B S 02,0.0,0.0,8,2.0,0.0,2011.0,10.0,3.0,0
A001184300,10524082,19/10/20,0,2.0,CICLISTA,HERIDO,FEMENINO,32.0,2,1,CL 141A-KR 76 2,0.0,0.0,11,1.0,0.0,,13.0,,127
A001452999,10573066,07/06/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,38.0,2,1,KR 116 B  - CL 72 F  02,-74.13,4.717,10,1.0,,2006.0,1.0,3.0,112
A001233809,10528005,27/11/20,0,3.0,CONDUCTOR,ILESO,MASCULINO,27.0,2,1,AK 30-CL 12 57,0.0,0.0,14,3.0,0.0,2011.0,9.0,2.0,157
A001451809,10572509,30/05/22,2,1.0,ACOMPANANTE,HERIDO,FEMENINO,31.0,2,1,KR 14  - CL 55  S 02,-74.129,4.564,5,3.0,,2020.0,10.0,3.0,121
A001394384,10564953,06/03/22,1,2.0,CONDUCTOR,ILESO,MASCULINO,18.0,2,1,KR 75  - CL 68 B  02,-74.100998013,4.68569967799999,10,3.0,,2003.0,6.0,3.0,112
A001184523,10525019,25/10/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,27.0,1,2,AV AVENIDA PASEO LOS LIBERTADORES-CL 127 02,0.0,0.0,1,0.0,1.0,2010.0,1.0,3.0,116
A001343332,10550612,24/09/21,1,,PEATON,HERIDO,MASCULINO,26.0,2,2,CL 2  - KR 69   02,-74.129021123,4.62262017199998,8,1.0,,,,,157
A001183931,10533685,11/10/20,1,2.0,MOTOCICLISTA,MUERTO,MASCULINO,30.0,1,1,KR 77 A - CL 68 A 02,-74.103122038,4.68684853900004,10,1.0,1.0,2016.0,10.0,3.0,112
A001235247,10528480,08/12/20,1,2.0,PASAJERO,HERIDO,FEMENINO,24.0,2,1,CL 63-TR 70A S 02,0.0,0.0,19,1.0,0.0,2015.0,10.0,3.0,112
A001235267,10530432,31/12/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,61.0,2,2,KR 79C-CL 6BBIS 34,-74.1489,4.6353,8,1.0,0.0,2008.0,1.0,2.0,409
A001511821,10578604,16/08/22,0,1.0,CONDUCTOR,ILESO,MASCULINO,25.0,2,1,KR 7  - CL 40 B  02,-74.065,4.627,2,2.0,,2014.0,2.0,2.0,103
A001304113,10544178,10/07/21,1,2.0,CICLISTA,HERIDO,MASCULINO,55.0,2,1,KR 68  - CL 10   02,-74.1207995519999,4.63240325500004,12,4.0,,,13.0,0.0,157
A001345123,10552911,19/10/21,1,2.0,CONDUCTOR,ILESO,FEMENINO,37.0,2,1,CL 13  - KR 69 B  02,-74.123841437,4.64440723899997,9,1.0,,2004.0,5.0,2.0,157
A001339530,10546805,11/08/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,49.0,2,4,CL 40  S- KR 73 C  02,-74.152080124,4.61542601799999,8,1.0,,2014.0,2.0,2.0,157
A001233057,10526775,13/11/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,26.0,2,3,CL 70-KR 49A S 02,0.0,0.0,19,1.0,0.0,2018.0,10.0,1.0,0
A001447953,10568220,10/04/22,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,49.0,2,1,AV AVENIDA CIUDAD DE CALI - KR 61   02,-74.187,4.618,7,2.0,,2021.0,10.0,3.0,121
A001185161,10525531,28/10/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,18.0,1,3,AV AVENIDA BOYACA-CL 64A S 54,0.0,0.0,19,1.0,1.0,2021.0,10.0,3.0,157
A001344520,10551822,09/10/21,0,1.0,MOTOCICLISTA,ILESO,MASCULINO,38.0,2,1,CL 45 A A S- KR 50 A  91,-74.129266632,4.59384012300001,16,1.0,,2016.0,10.0,3.0,127
A001233437,10526731,17/11/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,44.0,2,1,CL 72-KR 69K 02,0.0,0.0,10,1.0,0.0,2016.0,10.0,3.0,157
A001184983,10525376,29/10/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,24.0,2,2,AK 68-CL 12A 02,0.0,0.0,16,2.0,0.0,2019.0,10.0,3.0,0
A001240286,10533057,11/02/21,1,2.0,MOTOCICLISTA,HERIDO,FEMENINO,22.0,2,1,TV 60 - CL 120  02,-74.071273857,4.70619801499998,11,1.0,,2021.0,10.0,3.0,157
A001183430,10522256,05/10/20,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,22.0,2,1,AK 68-CL 63 2,0.0,0.0,13,3.0,0.0,2021.0,10.0,3.0,103
A001451819,10572173,30/05/22,2,3.0,CONDUCTOR,ILESO,MASCULINO,36.0,2,1,KR 40  - CL 33  S 02,-74.122,4.598,16,1.0,,2020.0,5.0,3.0,132
A001386774,10557735,07/12/21,2,1.0,ACOMPANANTE,HERIDO,FEMENINO,36.0,1,2,AV AVENIDA BOYACA - TV 44   02,-74.144707032,4.59891898300003,6,2.0,1.0,2019.0,10.0,3.0,411
A001184899,10526030,05/11/20,4,1.0,PASAJERO,HERIDO,MASCULINO,4.0,2,4,AV AVENIDA PRIMERO DE MAYO-KR 14 02,0.0,0.0,15,4.0,0.0,2005.0,7.0,2.0,119
A001456372,10576634,21/07/22,0,1.0,CICLISTA,HERIDO,MASCULINO,27.0,2,1,CL 144 C  - KR 143 A  02,-74.115,4.754,11,2.0,,,13.0,0.0,97
A001343361,10550600,24/09/21,2,1.0,ACOMPANANTE,HERIDO,MASCULINO,24.0,2,1,CL 26  - KR 72   02,-74.111789328,4.66631007200004,9,2.0,,2018.0,10.0,3.0,157
A001345449,10553929,30/10/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,76.0,2,1,KR 4  - CL 5 B  S 02,-74.082127789,4.58141897299998,4,1.0,,2021.0,6.0,2.0,157
A001239825,10532369,03/02/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,26.0,2,1,KR 14 - CL 41 B S 02,-74.121176879,4.57568570299998,18,1.0,,2020.0,10.0,3.0,103
A001340885,10548808,05/09/21,0,1.0,MOTOCICLISTA,HERIDO,MASCULINO,23.0,2,2,KR 10  - CL 2   02,-74.083425777,4.59117238200002,3,3.0,,2003.0,10.0,3.0,142
A001345186,10552352,14/10/21,1,,PEATON,HERIDO,,,2,2,AK 68  - CL 9  S 02,-74.126121417,4.61784124100001,16,2.0,,,,,409
A001303035,10544240,12/07/21,1,2.0,CICLISTA,HERIDO,FEMENINO,49.0,2,1,AV AVENIDA BOYACA - AV AVENIDA PRIMERO DE MAYO  02,-74.139531662,4.618746385,8,1.0,,,13.0,0.0,145
A001234114,10528855,08/12/20,0,1.0,CICLISTA,HERIDO,MASCULINO,22.0,2,1,KR 5-CL 86 40,-74.0452,4.6659,2,1.0,0.0,,13.0,,0
A001301529,10543254,28/06/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,36.0,2,1,KR 86 A  - CL 69 A  02,-74.108210908,4.69224297699998,10,1.0,,2007.0,5.0,2.0,157
A001302910,10544216,11/07/21,2,2.0,PASAJERO,HERIDO,FEMENINO,40.0,2,1,KR 14 A  - CL 11  S 02,-74.095503838,4.58601137599999,15,1.0,,2016.0,1.0,2.0,306
A001344097,10553196,21/10/21,3,1.0,PASAJERO,HERIDO,FEMENINO,15.0,2,1,DG 57 A  S- KR 3   02,-74.11414593,4.53765477100001,5,3.0,,2005.0,1.0,2.0,157
A001235253,10529357,18/12/20,0,2.0,CONDUCTOR,ILESO,MASCULINO,48.0,2,1,CL 71-KR 80J S 02,0.0,0.0,7,1.0,0.0,1999.0,1.0,3.0,112
A001392409,10562759,11/02/22,2,2.0,PASAJERO,HERIDO,FEMENINO,35.0,2,1,KR 107  - CL 56 F  S 02,-74.196,4.644,7,2.0,,2015.0,6.0,3.0,121
A001448249,10568820,21/04/22,1,2.0,MOTOCICLISTA,HERIDO,FEMENINO,21.0,2,1,CL 65 A  - KR 73 A  02,-74.083,4.676,10,1.0,,2018.0,10.0,3.0,112
A001305770,10546824,12/08/21,1,2.0,MOTOCICLISTA,ILESO,MASCULINO,29.0,2,1,KR 27  - CL 26  S 02,-74.110701864,4.58879810600007,16,1.0,,2019.0,10.0,1.0,142
A001184657,10525057,24/10/20,0,2.0,CICLISTA,HERIDO,MASCULINO,32.0,2,1,CL 68A-KR 48D S 10,0.0,0.0,19,1.0,0.0,,13.0,,103
A001346887,10553897,29/10/21,1,2.0,CONDUCTOR,HERIDO,FEMENINO,25.0,2,1,KR 15  - CL 116   02,-74.043315534,4.69674347199998,1,1.0,,2013.0,1.0,3.0,121
A001389589,10560193,04/01/22,1,1.0,PASAJERO,HERIDO,FEMENINO,12.0,2,6,KR 14  - CL 1   88,-74.088236728,4.59235325100002,15,1.0,,2020.0,2.0,2.0,157
A001302558,10544134,09/07/21,1,2.0,MOTOCICLISTA,MUERTO,MASCULINO,28.0,1,3,AV AVENIDA BOYACA - CL 37  S 02,-74.140407436,4.61415170500004,8,,1.0,2021.0,10.0,3.0,157
A001343245,10550706,29/09/21,1,2.0,CONDUCTOR,ILESO,MASCULINO,37.0,1,1,AV AVENIDA BOYACA - CL 84  S 02,-74.122,4.51200000000006,5,,1.0,2012.0,9.0,2.0,112
A001233680,10527313,23/11/20,1,2.0,PASAJERO,HERIDO,FEMENINO,56.0,2,1,KR 25-CL 52 S 43,0.0,0.0,6,2.0,0.0,2021.0,10.0,3.0,112
A001184002,10524594,21/10/20,1,1.0,PASAJERO,HERIDO,MASCULINO,28.0,2,1,KR 69B-CL 22 S 2,0.0,0.0,8,2.0,0.0,2012.0,10.0,3.0,103
A001301483,10542941,24/06/21,1,2.0,MOTOCICLISTA,HERIDO,FEMENINO,38.0,2,1,KR 72  - CL 9   02,-74.135200229,4.639855453,8,2.0,,2020.0,10.0,3.0,121
A001391849,10562173,04/02/22,3,1.0,PASAJERO,HERIDO,MASCULINO,69.0,2,1,KR 8  - CL 161 A  02,-74.027197843,4.736922013,1,4.0,,2004.0,3.0,2.0,139
A001298620,10538910,29/04/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,33.0,2,1,CL 132 - KR 101 B 02,-74.096856366,4.73452098000001,11,1.0,,2007.0,1.0,3.0,121
A001513716,10580718,13/09/22,1,2.0,CONDUCTOR,HERIDO,MASCULINO,33.0,2,1,AV AVENIDA BOYACA - CL 167   02,-74.065,4.751,11,2.0,,2010.0,2.0,2.0,121
A001346317,10554430,04/11/21,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,27.0,2,1,CL 24  - KR 95   02,-74.128358162,4.67563692700003,9,1.0,,2021.0,10.0,3.0,121
A001234874,10528876,11/12/20,0,2.0,MOTOCICLISTA,HERIDO,MASCULINO,42.0,2,1,KR 145-CL 143B 02,0.0,0.0,11,2.0,0.0,2021.0,10.0,3.0,157
A001235293,10529172,15/12/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,57.0,2,4,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 187 02,0.0,0.0,1,1.0,0.0,2014.0,2.0,2.0,506
A001184336,10525541,02/11/20,0,1.0,CONDUCTOR,ILESO,MASCULINO,29.0,1,1,CL 61-KR 38 S 02,0.0,0.0,19,1.0,1.0,2014.0,2.0,2.0,157
A001512300,10578844,18/08/22,1,2.0,MOTOCICLISTA,HERIDO,MASCULINO,34.0,2,1,KR 75  - CL 68 B  02,-74.100998013,4.68569967799999,10,3.0,,2018.0,10.0,3.0,127
A001512748,10579228,25/08/22,3,1.0,ACOMPANANTE,HERIDO,MASCULINO,0.0,2,1,KR 3  - CL 1  S 02,-74.079,4.583,4,3.0,,2015.0,1.0,3.0,139
A001300729,10541446,06/06/21,0,1.0,CONDUCTOR,ILESO,MASCULINO,25.0,2,2,KR 72 D  - CL 56 A  S 02,-74.16608943,4.60234392799998,7,1.0,,2006.0,1.0,3.0,122
A001455508,10576115,22/06/22,0,1.0,CONDUCTOR,ILESO,,,1,2,AU SUR - KR 53 A  02,-74.139,4.595,6,,1.0,,1.0,0.0,157
